Neighborhood,Total Population,Group Quarter Population,Percent Female,Percent with Any Disabilities,Housholds,Family Households,Non-Family Households,"Single Person Households, % of Total","Households with Children, % of Total","Households with 60 years and older, % of Total",Senior (65+) living alone,Average Household Size,Average Family Household Size,Asian,Black/African American,White,American Indian/Alaska Native,Native Hawaiian/Pacific Islander,Not-listed/Multi-racial,% Latino of Any Race,0-4 Years,5-17 Years,18-24 Years,25-34 Years,35-44 Years,45-54 Years,55-59 Years,60-64 Years,65 and older ,Less than high school degree,High school degree or equivalent,Some college or Associate's degree,Bachelor's degree or higher,Foreign Born,Naturalized citizens,English Only,Spanish Only,Asian/Pacific Islander,Other European Languages,Other Languages,% of All Households,% of Spanish-Speaking Households,% of Asian-Speaking Households,% of Other European-Speaking Households,% of Households Speaking Other Languages,% Speaking English Very Well of Total, % Speaking English Very Well of Foreign Born,Total Number of Units,Units built in 2010 or later,Occupied Units (Number),Occupied Units,Owner Occupied,Renter Occupied,Vacant Units,For Rent,For Sale Only,"Rented or Sold, Not Occupied","For Seasonal, Recreation or Occasional Use",Other Vacant,Percent in Same House Last Year,Percent Housing Overcrowding,Single Family Housing,2-4 Units,5-9 Units,10-19 Units,20 Units or More,Other Type,No Bedroom (Number),1 Bedroom (Number),2 Bedrooms (Number),3 Bedrooms (Number),4 Bedrooms (Number),5 or More Bedrooms (Number),Median Rent,Median Rent as % of Household Income,Median Home Value,Rent-Burdened Population,Vehicles Available,Vehicles Homeowners,Vehicles Renters,Vehicles Per Capita,Households with no Vehicle,Percent of Homeowning Households,Percent of Renting Households,Median Household Income (B19013_001),Median Family Income (B19113_001),Per Capita Income,Percent in Poverty,Household Income (less than 25K),Household Income (25K to 50K),Household Income (50K-75K),Household Income (75K-100K),Household Income (100K-125K),Household Income (more than 125K),Unemployment Rate,Percent Unemployment Female,Percent Unemployment Male,Employed Residents,Managerial Professional,Services,Sales and Office,Natural Resources,Production Transport Materials,Workers 16 Years and Older,Car,Drove Alone,Carpooled,Transit,Bike,Walk,Other Journey Type,Worked at Home,Spanish,Spanish-Limited English proficiency,French,French-Limited English proficiency,Haitian,Haitian-Limited English proficiency,Italian,Italian-Limited English proficiency,German,German-Limited English proficiency,Russian,Russian-Limited English proficiency,Hindi,Hindi-Limited English proficiency,Punjabi,Punjabi-Limited English proficiency,Bengali,Bengali-Limited English proficiency,"Chinese (including Mandarin, Cantonese)",Chinese-Limited English proficiency,Japanese,Japanese-Limited English proficiency,Korean,Korean-Limited English proficiency,Hmong,Hmong-Limited English proficiency,Vietnamese,Vietnamese-Limited English proficiency,Tagalog (including Filipino),Tagalog-Limited English proficiency,Arabic,Arabic-Limited English proficiency,A_Total Population,A_Group Quarter Population,A_Percent Female,A_Population with Disability,A_Foreign Born,A_Naturalized,A_Households,A_Family Households,A_Non-Family Households,"A_Single Person Households, % of Total",A_Average Household Size,A_Average Family Household Size,A_0-4 Years,A_5-17 Years,A_18-34 Years,A_35-64 Years,A_65 Years or older,A_Less than high school degree,A_High school degree or equivalent,A_Some college or Associate's degree,A_Bachelor's degree or higher,A_Per Capita Income,A_Percent in Poverty,A_Unemployment Rate,A_Owner Occupied,A_Renter Occupied,A_Percent in Same House Last Year,B_Total Population,B_Group Quarter Population,B_Percent Female,B_Foreign Born,B_Naturalized,B_Population with Disability,B_Households,B_Family Households,B_Non-Family Households,"B_Single Person Households, % of Total",B_Average Household Size,B_Average Family Household Size,B_0-4 Years,B_5-17 Years,B_18-34 Years,B_35-64 Years,B_65 Years or older,B_Less than high school degree,B_High school degree or equivalent,B_Some college or Associate's degree,B_Bachelor's degree or higher,B_Per Capita Income,B_Percent in Poverty,B_Unemployment Rate,B_Owner Occupied,B_Renter Occupied,B_Percent in Same House Last Year,C_Total Population,C_Group Quarter Population,C_Percent Female,C_Foreign Born,C_Naturalized,C_Population with Disability,C_Households,C_Family Households,C_Non-Family Households,"C_Single Person Households, % of Total",C_Average Household Size,C_Average Family Household Size,C_0-4 Years,C_5-17 Years,C_18-34 Years,C_35-64 Years,C_65 Years or older,C_Less than high school degree,C_High school degree or equivalent,C_Some college or Associate's degree,C_Bachelor's degree or higher,C_Per Capita Income,C_Percent in Poverty,C_Unemployment Rate,C_Owner Occupied,C_Renter Occupied,C_Percent in Same House Last Year,D_Total Population,D_Group Quarter Population,D_Percent Female,D_Foreign Born,D_Naturalized,D_Population with Disability,D_Households,D_Family Households,D_Non-Family Households,"D_Single Person Households, % of Total",D_Average Household Size,D_Average Family Household Size,D_0-4 Years,D_5-17 Years,D_18-34 Years,D_35-64 Years,D_65 Years or older,D_Less than high school degree,D_High school degree or equivalent,D_Some college or Associate's degree,D_Bachelor's degree or higher,D_Per Capita Income,D_Percent in Poverty,D_Unemployment Rate,D_Owner Occupied,D_Renter Occupied,D_Percent in Same House Last Year,H_Total Population,H_Group Quarter Population,H_Percent Female,H_Foreign Born,H_Naturalized,H_Population with Disability,H_Households,H_Family Households,H_Non-Family Households,"H_Single Person Households, % of Total",H_Average Household Size,H_Average Family Household Size,H_0-4 Years,H_5-17 Years,H_18-34 Years,H_35-64 Years,H_65 Years or older,H_Less than high school degree,H_High school degree or equivalent,H_Some college or Associate's degree,H_Bachelor's degree or higher,H_Per Capita Income,H_Percent in Poverty,H_Unemployment Rate,H_Owner Occupied,H_Renter Occupied,H_Percent in Same House Last Year,I_Total Population,I_Group Quarter Population,I_Percent Female,I_Foreign Born,I_Naturalized,I_Population with Disability,I_Households,I_Family Households,I_Non-Family Households,"I_Single Person Households, % of Total",I_Average Household Size,I_Average Family Household Size,I_0-4 Years,I_5-17 Years,I_18-34 Years,I_35-64 Years,I_65 Years or older,I_Less than high school degree,I_High school degree or equivalent,I_Some college or Associate's degree,I_Bachelor's degree or higher,I_Per Capita Income,I_Percent in Poverty,I_Unemployment Rate,I_Owner Occupied,I_Renter Occupied,I_Percent in Same House Last Year,A_Median Household Income,A_Median Family Income,B_Median Household Income,B_Median Family Income,C_Median Household Income,C_Median Family Income,D_Median Household Income,D_Median Family Income,H_Median Household Income,H_Median Family Income,I_Median Household Income,I_Median Family Income,Total Population_10,Group Quarter Population_10,Percent Female_10,Housholds_10,Family Households_10,Non-Family Households_10,"Single Person Households, % of Total_10","Households with Children, % of Total_10","Households with 60 years and older, % of Total_10",Senior (65+) living alone_10,Average Household Size_10,Average Family Household Size_10,Asian_10,Black/African American_10,White_10,American Indian/Alaska Native_10,Native Hawaiian/Pacific Islander_10,Not-listed/Multi-racial_10,Hispanic/Latinx of Any Race,0-4 Years_10,5-17 Years_10,18-24 Years_10,25-34 Years_10,35-44 Years_10,45-54 Years_10,55-59 Years_10,60-64 Years_10,65 and older _10,Less than high school degree_10,High school degree or equivalent_10,Some college or Associate's degree_10,Bachelor's degree or higher_10,Foreign Born_10,Naturalized citizens_10,English Only_10,Spanish Only_10,Asian/Pacific Islander_10,Other European Languages_10,Other Languages_10,% of All Households_10,% of Spanish-Speaking Households_10,% of Asian-Speaking Households_10,% of Other European-Speaking Households_10,% of Households Speaking Other Languages_10,% Speaking English Very Well of Total_10, % Speaking English Very Well of Foreign Born_10,Total Number of Units_10,Units built in 2010 or later_10,Occupied Units (Number)_10,Occupied Units_10,Owner Occupied_10,Renter Occupied_10,Vacant Units_10,Percent in Same House Last Year_10,Percent Housing Overcrowding_10,No Bedroom (Number)_10,1 Bedroom (Number)_10,2 Bedrooms (Number)_10,3 Bedrooms (Number)_10,4 Bedrooms (Number)_10,5 or More Bedrooms (Number)_10,Median Rent_10,Median Rent as % of Household Income_10,Median Home Value_10,Vehicles Available_10,Vehicles Homeowners_10,Vehicles Renters_10,Vehicles Per Capita_10,Households with no Vehicle_10,Percent of Homeowning Households_10,Percent of Renting Households_10,Median Household Income (B19013_001)_10,Median Family Income (B19113_001)_10,Per Capita Income_10,Percent in Poverty_10,Household Income (less than 25K)_10,Household Income (25K to 50K)_10,Household Income (50K-75K)_10,Household Income (75K-100K)_10,Household Income (100K-125K)_10,Household Income (more than 125K)_10,Unemployment Rate_10,Percent Unemployment Female_10,Percent Unemployment Male_10,Workers 16 Years and Older_10,Car_10,Drove Alone_10,Carpooled_10,Transit_10,Bike_10,Walk_10,Other Journey Type_10,Worked at Home_10,Population Density per Acre,A_Total Population_10,A_Group Quarter Population_10,A_Percent Female_10,A_Population with Disability_10,A_Foreign Born_10,A_Naturalized_10,A_Households_10,A_Family Households_10,A_Non-Family Households_10,"A_Single Person Households, % of Total_10",A_Average Household Size_10,A_Average Family Household Size_10,A_0-4 Years_10,A_5-17 Years_10,A_18-34 Years_10,A_35-64 Years_10,A_65 Years or older_10,A_Less than high school degree_10,A_High school degree or equivalent_10,A_Some college or Associate's degree_10,A_Bachelor's degree or higher_10,A_Per Capita Income_10,A_Percent in Poverty_10,A_Unemployment Rate_10,A_Owner Occupied_10,A_Renter Occupied_10,A_Percent in Same House Last Year_10,B_Total Population_10,B_Group Quarter Population_10,B_Percent Female_10,B_Foreign Born_10,B_Naturalized_10,B_Population with Disability_10,B_Households_10,B_Family Households_10,B_Non-Family Households_10,"B_Single Person Households, % of Total_10",B_Average Household Size_10,B_Average Family Household Size_10,B_0-4 Years_10,B_5-17 Years_10,B_18-34 Years_10,B_35-64 Years_10,B_65 Years or older_10,B_Less than high school degree_10,B_High school degree or equivalent_10,B_Some college or Associate's degree_10,B_Bachelor's degree or higher_10,B_Per Capita Income_10,B_Percent in Poverty_10,B_Unemployment Rate_10,B_Owner Occupied_10,B_Renter Occupied_10,B_Percent in Same House Last Year_10,C_Total Population_10,C_Group Quarter Population_10,C_Percent Female_10,C_Foreign Born_10,C_Naturalized_10,C_Population with Disability_10,C_Households_10,C_Family Households_10,C_Non-Family Households_10,"C_Single Person Households, % of Total_10",C_Average Household Size_10,C_Average Family Household Size_10,C_0-4 Years_10,C_5-17 Years_10,C_18-34 Years_10,C_35-64 Years_10,C_65 Years or older_10,C_Less than high school degree_10,C_High school degree or equivalent_10,C_Some college or Associate's degree_10,C_Bachelor's degree or higher_10,C_Per Capita Income_10,C_Percent in Poverty_10,C_Unemployment Rate_10,C_Owner Occupied_10,C_Renter Occupied_10,C_Percent in Same House Last Year_10,D_Total Population_10,D_Group Quarter Population_10,D_Percent Female_10,D_Foreign Born_10,D_Naturalized_10,D_Population with Disability_10,D_Households_10,D_Family Households_10,D_Non-Family Households_10,"D_Single Person Households, % of Total_10",D_Average Household Size_10,D_Average Family Household Size_10,D_0-4 Years_10,D_5-17 Years_10,D_18-34 Years_10,D_35-64 Years_10,D_65 Years or older_10,D_Less than high school degree_10,D_High school degree or equivalent_10,D_Some college or Associate's degree_10,D_Bachelor's degree or higher_10,D_Per Capita Income_10,D_Percent in Poverty_10,D_Unemployment Rate_10,D_Owner Occupied_10,D_Renter Occupied_10,D_Percent in Same House Last Year_10,H_Total Population_10,H_Group Quarter Population_10,H_Percent Female_10,H_Foreign Born_10,H_Naturalized_10,H_Population with Disability_10,H_Households_10,H_Family Households_10,H_Non-Family Households_10,"H_Single Person Households, % of Total_10",H_Average Household Size_10,H_Average Family Household Size_10,H_0-4 Years_10,H_5-17 Years_10,H_18-34 Years_10,H_35-64 Years_10,H_65 Years or older_10,H_Less than high school degree_10,H_High school degree or equivalent_10,H_Some college or Associate's degree_10,H_Bachelor's degree or higher_10,H_Per Capita Income_10,H_Percent in Poverty_10,H_Unemployment Rate_10,H_Owner Occupied_10,H_Renter Occupied_10,H_Percent in Same House Last Year_10,I_Total Population_10,I_Group Quarter Population_10,I_Percent Female_10,I_Foreign Born_10,I_Naturalized_10,I_Population with Disability_10,I_Households_10,I_Family Households_10,I_Non-Family Households_10,"I_Single Person Households, % of Total_10",I_Average Household Size_10,I_Average Family Household Size_10,I_0-4 Years_10,I_5-17 Years_10,I_18-34 Years_10,I_35-64 Years_10,I_65 Years or older_10,I_Less than high school degree_10,I_High school degree or equivalent_10,I_Some college or Associate's degree_10,I_Bachelor's degree or higher_10,I_Per Capita Income_10,I_Percent in Poverty_10,I_Unemployment Rate_10,I_Owner Occupied_10,I_Renter Occupied_10,I_Percent in Same House Last Year_10,A_Median Household Income_10,A_Median Family Income_10,B_Median Household Income_10,B_Median Family Income_10,C_Median Household Income_10,C_Median Family Income_10,D_Median Household Income_10,D_Median Family Income_10,H_Median Household Income_10,H_Median Family Income_10,I_Median Household Income_10,I_Median Family Income_10,aff_count,aff_unit_sum,aff_tot_units_sum,aff_mean_aff_ratio,sro_count,sro_residential_unit,sro_tourist_unit,sro_mean_residential_ratio,rc_count,rc_residential_unit,good_samaritan_ends,roommate_same_unit,illegal_use,lead_remediation,failure_to_sign_renewal,condo_conversion,nuisance,access_denial,owner_move_in,demolition,substantial_rehab,late_payments,unapproved_subtenant,capital_improvement,breach,development,ellis_act_withdrawal,other_cause,non_payment,well-resourced,priority-equity,CBD,sfmta-equity,iin,commercial-corridor,high_pci_ratio,vz_length,st_length,vz_ratio,Civic Plaza or Square,Regional Park,Mini Park,Neighborhood Park or Playground,Community Garden,Parkway,Other Non-Park Property,Library,Zoological Garden,Concession,Family Camp,school
sf,874784.0,20169.0,2.041321889774069,0.2470064252336448,362141.0,2.121940643951601,0.528733283444846,2.757719751140353,5.415435458786936,2.830929543553544,0.1865413985538192,0.4237475354399349,3.2742097090791904,0.343329324724732,0.051361250320079,0.4486547536306105,0.0122224457694699,0.0036340399458609,0.0769995793247247,0.151883207740425,46.73234802590349,112.5818831942789,315.0912162162162,0.234357281340308,27.29395005865594,0.1305065021765372,32.92237242187786,0.0569854958481179,0.1579327011010718,4195.308108108108,10.01310643844933,22.139729646179354,3.530567265189409,0.3423816622160442,0.2165208782968138,2.544455463688596,13.13881535660184,18.623051905325887,95.84236991692173,780.2793709528214,11.560727661851258,504.7421083978559,201.95303992740472,2619.878504672897,139432.5,9.753804904415112,23.13213293438769,398613.0,0.0469151783810362,137679.0,362141.0,2.630328517784121,1.6133733104044337,10.92928822110112,0.2478613731081377,0.0293924106163632,6.90552871712292,0.197082693573152,0.313857205527528,1.171595585332749,69.31221554705989,9.953528327187396,0.2086309277419452,0.096261286009237,0.0943923053186925,12.17995684118584,0.0021223592808061,398613.0,99889.0,398613.0,398613.0,398613.0,398613.0,24.707218352990584,24.707218352990584,24.707218352990584,0.1125312970569628,-3332954642.0,0.2940896782831871,1.0000629558522507,-0.0002624650179682,0.3084820553320391,0.1072857879560426,2.315401834067442,24.707218352990584,24.707218352990584,66360.32190346417,0.1011880081902764,39.77527208549858,56.03206041607296,0.0979949798559124,0.0868363427504756,0.080233942028105,0.4813429023501895,21.36050731707317,477.03090909090906,9688.71875,521465.0,0.5909447422166396,0.1489438409097446,0.1755515710546249,0.0288130555262577,0.0557467902927329,509743.0,2.6866191615630304,3.282375061978016,14.802189505473764,3.1644349256603657,27.222590120160213,8.523132743658769,25.01683352964272,8.493451746201012,8.796473247927656,21.492340550891143,0.0118616421598023,0.0014769226551711,0.0001781902043361,0.0,215.84541420118344,0.0008840975522834,0.0054999091915304,2462.6413502109704,0.0009766193891502,5.654112252975263e-05,0.0024295549014299,0.0006219523478272,0.0044324813328627,1701.591836734694,0.001086274899511,0.0001610565308423,0.0005911117355383,0.0003375333678291,0.0002124575513239,22447.92307692308,0.0021622695949256,0.0013192928590275,0.0006579330621643,0.000323826429034,0.0146321571637602,0.0084914485835592,9.423520421625438e-05,1.5420306144477988e-05,2401.8353909465022,0.0001285025512039,392476.0,0.0,2.17695119448435,0.095285780508481,5.7870244765555885,0.0915419031991765,192245.0,0.4085567895133813,0.5914432104866186,2.567237327065862,2.1339280605477384,2.915562176132819,0.039681407270763,73.7385936661299,62.19183078045222,24.257931658746323,27.02670973352382,61.598822230401176,37.02414203745805,0.1592844406166984,3.299037196507595,87275.67716242521,13.064415830207173,1.399674666575823,2.830545657999352,0.6467112278602825,1.2150639833171275,44930.0,0.0,0.4756732695303806,12.306217474664477,0.0,791.1492537313433,18023.0,0.3752427453809022,0.6247572546190978,1.9155064300138165,2.1759973367363923,3.7035339346443887,43.63068181818182,73.68768768768768,114.03585657370516,25.18041021347844,25.86570989236289,0.1225554106910039,9.667785234899329,6.360729856289359,6.275496688741722,-876430.8886267528,3.828328064629434,0.866548317381908,4.5023732200849365,1.2855206847360914,1.150400742210654,3800.0,0.0,2.2905364677516578,0.2368421052631578,0.0731578947368421,20.765,1351.0,0.5262768319763138,2.1109375,3.141860465116279,2.626943005181347,0.2876213592233009,29.00763358778626,45.350515463917525,41.04464285714285,13.60212201591512,377.09090909090907,10.449122807017543,0.1768172888015717,4.4181240063593,11.485714285714286,-31751678.985789478,0.2394701986754966,70.0,4.790780141843972,0.7912657290895633,1.117037037037037,300339.0,0.0,1.866120303461474,1.6180750478140236,437.8755060728745,35.67619895404473,112248.0,1.7008303533547489,0.4120518851115387,0.3041123227139904,0.3797833251003187,3.459482392872295,69.4961257976299,104.54734786853238,22.405492828806835,18.837035995500564,24.488686825967434,14.037932089323952,13.75530521351847,12.159377282688094,4.745167515581006,43074.07486207253,10.123294679399727,1.170161215171,0.49676608937353,1.987147485262096,1.1269376006760148,348449.0,0.0,2.194981984024996,6.474220099960982,0.0830365419329658,24.848763539750664,175384.0,0.4066562514254436,1.6853636739282931,0.3910961091091547,0.4723308448868349,2.869827960909129,53.95302523563393,95.09221151341497,62.71022099447514,24.44557091653866,77.9672034564022,124.1153048527582,42.6564587973274,12.441946533328084,3.179480253279203,1.0949584309237672e-05,14.151546349297863,39.128253968253965,2.7787565751948797,1.562190472797235,0.8222553820299597,132865.0,0.0,2.0996697166516536,0.383005306137809,964.4844720496894,18.892233676975945,41017.0,1.939613183903154,0.484433283760392,0.3131384547870395,2.8131018845844404,3.948834350026008,31.317268158976702,37.97243688820196,117.7888662593347,18.61034666666667,191.32628797886397,0.2178959631478255,0.185137287175486,0.2382031358549854,0.358763613821703,-0.0001069777535886,0.1340417469045575,31.341586073500967,0.2588926542653046,1.3493321929074282,0.8629349954662177,24.707218352990584,24.707218352990584,24.707218352990584,24.707218352990584,24.707218352990584,24.707218352990584,24.707218352990584,24.707218352990584,24.707218352990584,24.707218352990584,24.707218352990584,24.707218352990584,582771.0,8963.0,2.0041164151079656,238730.0,2.0922324566400534,0.5220416369957693,2.692980180261481,4.902254712719208,3.1373863218209537,,0.4160450882525165,3.3940650114370348,0.3396651514917523,0.0630865297003454,0.5134366672329268,0.0118039504367924,0.0042761221817832,29.096137215335837,0.1454362004972793,47.30904622215175,90.03929944468176,235.92636667906285,0.2004355055416278,27.591670877547585,0.1437219765568293,31.23142471162839,0.0524425546226562,0.1379478388595177,159.34396715097915,14.596692696371154,21.729741196436148,8.625860738878254,0.351584069900527,0.221992858258218,2.585582128646385,11.72059185179113,22.65175077756597,81.03114571746384,981.0263157894736,8.568716861081654,232.38464679461003,100.64075560013372,2047.8036363636363,5351.932692307692,10.439841519547864,21.93714555765596,263032.0,0.0314410413942029,98961.0,1.0,2.4123644668101574,1.7080325394043028,10.823471319232985,1.1759254162512818,72.75264705882353,27661.0,66887.0,85268.0,55904.0,20040.0,7272.0,27.87231756845277,27.87231756845277,27.87231756845277,-1333050681.0,0.3999345667721091,1.0001210584130822,-0.0004371709255366,0.2512084781971264,0.0883176200725538,2.728211434483028,27.87231756845277,27.87231756845277,40754.65194390249,0.1093607871606461,28.24051155115512,37.339116067740605,0.1469903237967578,0.1216897750596908,0.1016252670380764,0.2756838269174381,964.1252723311546,199.3142857142857,4686.46511627907,318122.0,2.031300683225848,2.4618063347856034,11.615803118267792,3.120219704771713,34.86268493150685,13.198440028212255,49.13839975285759,16.02226139511458,582771.0,278460.0,0.0,2.1498552403011,0.0901447347493529,5.873196659073653,0.0953673777203188,133115.0,0.4371483303910153,0.5628516696089847,2.741756091532616,2.199586823423356,2.9449914935299275,0.0403612727142138,66.59868570133696,66.02584456341148,23.521838512386484,26.61006074086748,65.79988882712618,35.86596251115739,0.1624251529134027,3.3604838536407198,85766.19994254112,14.791403764223697,1.3667204391688537,2.558378658876439,0.6091274461931413,1.1935050876813162,32103.0,0.0,0.4916674454100863,14.91775092936803,0.0,591.4444444444445,12159.0,0.4122871946706143,0.5877128053293856,2.0538851351351357,2.2897442223867093,3.724117295032914,52.538216560509554,62.13403880070547,126.09538461538462,28.53445945945946,23.428662827895074,0.1102860518099738,10.280701754385966,6.026573731213244,6.6562114102247465,-595193.2336541757,3.938788495800458,0.9782909930715936,3.5782813419658623,1.3878552676635088,1.1476604495111655,2423.0,0.0,2.3778213935230617,0.2108955839867932,0.0912092447379281,26.384615384615383,845.0,0.557396449704142,2.2593582887700534,3.25,2.707692307692308,0.2886029411764705,34.12676056338028,28.391752577319583,41.51470588235294,10.768488745980708,239.1818181818182,8.100840336134453,0.2090330052113491,4.822784810126582,10.891428571428571,-31086688.75691292,0.1068162926018287,0.0,3.1766917293233083,0.685207100591716,1.1423856671381425,216553.0,0.0,1.8673835434523915,1.6277040333127883,389.9789603960396,35.925252525252525,77790.0,1.6229918631337368,0.3838539658053734,0.2863350044992929,0.3633892034306856,3.563592739411642,73.54077540106952,96.24979253112032,23.599565728761423,18.2051649928264,23.497056349873844,14.274042614454364,13.167199666295884,11.848742080334626,4.86420867367661,38848.79653479749,11.000820765363702,1.173764458464774,0.5536315721815144,2.2403018172392937,1.1103140122760091,247004.0,0.0,2.1635702710988483,6.513990347846726,0.0875006072776149,28.88218198077353,121526.0,0.4347711600809703,1.7691949337603727,0.3676497210473479,0.4592576356504191,2.8973616473616475,51.49590499590499,82.9566464775263,67.14704010184596,23.481143173482803,71.15168257157208,116.80575539568343,40.62975517890772,12.383089539007091,3.2473972947900083,1.1154659170750154e-05,15.9780241406455,35.72934056761269,2.522175871157877,1.6569543105681523,0.83773939703628,98562.0,0.0,2.094790758963678,0.3753576429049735,719.1801242236024,21.060362587556654,28563.0,1.7941582914572864,0.4426355774953611,0.2770367258341211,3.017015019430732,4.065389447236181,29.784687591669112,34.05381026438569,106.53360995850622,19.04602634305165,210.06796116504853,0.2176720082222318,0.190660239429076,0.2430769676177241,0.348590784730968,0.0001223391775038,0.1180817577286277,29.178447849728126,0.3023491930119385,1.433381843729613,0.8732769616919722,27.87231756845277,27.87231756845277,27.87231756845277,27.87231756845277,27.87231756845277,27.87231756845277,27.87231756845277,27.87231756845277,27.87231756845277,27.87231756845277,27.87231756845277,27.87231756845277,,,,,,,,,,,9.0,1399.0,919.0,8.0,100.0,131.0,8007.0,330.0,10345.0,1211.0,82.0,1664.0,820.0,1713.0,9791.0,364.0,4147.0,1448.0,2761.0,,,,,,,,,,,,,,,,,,,,,,
