Neighborhood,nhood,Total Population,Group Quarter Population,Percent Female,Housholds,Family Households,Non-Family Households,Single Person Households,Households with Children,Households with 60 years and older,Senior (65+) living alone,Average Household Size,Average Family Household Size,Asian,Black/African American,White,American Indian/Alaska Native,Native Hawaiian/Pacific Islander,Not listed/Multi-racial,Hispanic/Latinx of Any Race,0-4 Years,5-17 Years,18-34 Years,35-59 Years,60-64 Years,65 Years or older,Less than high school degree,High school degree or equivalent,Some college or Associates degree,Bachelors degree or higher,Foreign Born,Naturalized,English Only,Spanish Only,Asian/Pacific Islander,Other European Languages,Other Languages,Spanish,Spanish with Limited English Proficiency,French,French with Limited English Proficiency,Haitian,Haitian with Limited English Proficiency,Italian,Italian with Limited English Proficiency,German,German with Limited English Proficiency,Russian,Russian with Limited English Proficiency,Hindi,Hindi with Limited English Proficiency,Punjabi,Punjabi with Limited English Proficiency,Bengali,Bengali with Limited English Proficiency,Chinese,Chinese with Limited English Proficiency,Japanese,Japanese with Limited English Proficiency,Korean,Korean with Limited English Proficiency,Hmong,Hmong with Limited English Proficiency,Vietnamese,Vietnamese with Limited English Proficiency,Tagalog,Tagalog with Limited English Proficiency,Arabic,Arabic with Limited English Proficiency,% of All Households,% of Spanish-Speaking Households,% of Asian-Speaking Households,% of Other European-Speaking Households,% of Households Speaking Other Languages,% Speaking English Very Well of Total,% Speaking English Very Well of Foreign Born,Total Number of Units,Median Year Structure Built,Units built in 2010 or later,Occupied Units,Occupied Units (Number),Owner Occupied,Renter Occupied,Vacant Units,For Rent,For Sale Only,"Rented or Sold, Not Occupied","For Seasonal, Recreation or Occasional Use",Other Vacant,Median Year Moved in to Unit (Own),Median Year Moved in to Unit (Rent),Percent in Same House Last Year,Percent Abroad Last Year,Percent Housing Overcrowding (> 1 person per room),Single Family Housing,2-4 Units,5-9 Units,10-19 Units,20 Units or More,Other Type,No Bedroom (Number),1 Bedroom (Number),2 Bedrooms (Number),3-4 Bedrooms (Number),5 or More Bedrooms (Number),No Bedroom,1 Bedroom,2 Bedrooms,3-4 Bedrooms,5 or More Bedrooms,Median Rent,Median Contract Rent,Median Rent as % of Household Income,Median Home Value,Vehicles Available,Vehicles Homeowners,Vehicles Renters,Vehicles Per Capita,Households with no Vehicle,Percent of Homeowning Households,Percent of Renting Households,Median Household Income (B19013_001),Median Family Income (B19113_001),Per Capita Income,Percent in Poverty,Household Income (less than 25K),Household Income (25K-50K),Household Income (5OK-75K),Household Income (75K-100K),Household Income (100K-125K),Household Income (more than 125K),Unemployment Rate,Percent Unemployment Female,Percent Unemployment Male,Employed Residents,Managerial Professional,Services,Sales and Office,Natural Resources,Production Transport Materials,Workers 16 Years and Older,Car,Drove Alone,Carpooled,Transit,Bike,Walk,Other Journey Type,Worked at Home,Population Density per Acre,Total Population_10,Group Quarter Population_10,Percent Female_10,Housholds_10,Family Households_10,Non-Family Households_10,Single Person Households_10,Households with Children_10,Households with 60 years and older_10,Senior (65+) living alone_10,Average Household Size_10,Average Family Household Size_10,Asian_10,Black/African American_10,White_10,American Indian/Alaska Native_10,Native Hawaiian/Pacific Islander_10,Not listed/Multi-racial_10,Hispanic/Latinx of Any Race_10,0-4 Years_10,5-17 Years_10,18-34 Years_10,35-59 Years_10,60-64 Years_10,65 Years or older_10,Less than high school degree_10,High school degree or equivalent_10,Some college or Associates degree_10,Bachelors degree or higher_10,Foreign Born_10,Naturalized_10,English Only_10,Spanish Only_10,Asian/Pacific Islander_10,Other European Languages_10,Other Languages_10,% of All Households_10,% of Spanish-Speaking Households_10,% of Asian-Speaking Households_10,% of Other European-Speaking Households_10,% of Households Speaking Other Languages_10,% Speaking English Very Well of Total_10,% Speaking English Very Well of Foreign Born_10,Total Number of Units_10,Units built in 2010 or later_10,Occupied Units_10,Occupied Units (Number)_10,Owner Occupied_10,Renter Occupied_10,Vacant Units_10,Percent in Same House Last Year_10,Percent Housing Overcrowding (> 1 person per room)_10,No Bedroom (Number)_10,1 Bedroom (Number)_10,2 Bedrooms (Number)_10,3-4 Bedrooms (Number)_10,5 or More Bedrooms (Number)_10,No Bedroom_10,1 Bedroom_10,2 Bedrooms_10,3-4 Bedrooms_10,5 or More Bedrooms_10,Median Rent_10,Median Rent as % of Household Income_10,Median Home Value_10,Vehicles Available_10,Vehicles Homeowners_10,Vehicles Renters_10,Vehicles Per Capita_10,Households with no Vehicle_10,Percent of Homeowning Households_10,Percent of Renting Households_10,Median Household Income (B19013_001)_10,Median Family Income (B19113_001)_10,Per Capita Income_10,Percent in Poverty_10,Household Income (less than 25K)_10,Household Income (25K-50K)_10,Household Income (5OK-75K)_10,Household Income (75K-100K)_10,Household Income (100K-125K)_10,Household Income (more than 125K)_10,Unemployment Rate_10,Percent Unemployment Female_10,Percent Unemployment Male_10,Workers 16 Years and Older_10,Car_10,Drove Alone_10,Carpooled_10,Transit_10,Bike_10,Walk_10,Other Journey Type_10,Worked at Home_10,Population Density per Acre_10,aff_count,aff_unit_sum,aff_tot_units_sum,aff_mean_aff_ratio,sro_count,sro_residential_unit,sro_tourist_unit,sro_mean_residential_ratio,rc_count,rc_residential_unit,non_payment,breach,nuisance,illegal_use,failure_to_sign_renewal,access_denial,unapproved_subtenant,owner_move_in,demolition,capital_improvement,substantial_rehab,ellis_act_withdrawal,condo_conversion,roommate_same_unit,other_cause,late_payments,lead_remediation,development,good_samaritan_ends
Bayview Hunters Point,Bayview Hunters Point,38480,218,0.505535343,11824,0.693843031,0.306156969,0.223190122,0.351573072,0.463379567,0.179220779,3.235960758,3.964407606,0.392697505,0.261434511,0.132120582,0.00714657,0.015566528,0.195867983,0.232276507,0.060343035,0.150883576,0.245114345,0.328768191,0.06481289,0.150077963,0.246110428,0.220746798,0.25909979,0.274042984,0.412837838,0.263799376,0.441783284,0.190995077,0.351651087,0.012196471,0.00337408,0.184973104,0.091792469,0.002834172,0.000173521,0.000173521,0,0.001503846,0,0.001330326,0.000173521,0,0.000173521,0.001098965,0,0.002053329,0.000173521,0.00231361,0,0.002544971,0.000491642,0,0,0.000578402,0.000289201,0,0,0.030076928,0.021082769,0,0,0,0,0.15205487,0.041042093,0.109408706,0.001493445,0,0.673129045,0.3233796,12747,1965,0.100337334,1,6261,0.529516238,0.470483762,0.072409194,0.054171181,0.058504875,0.149512459,0.093174431,0.644637053,2003.002505,2011.466097,0.943391764,0.003994639,0.111383627,0.603985251,0.14866243,0.068408253,0.023848749,0.151878873,0.003216443,468,1533,4673,5642,431,0.036714521,0.120263591,0.366596062,0.442613948,0.033811877,1179.409385,1066.977612,31.58646749,816855.4938,17724,0.674734823,0.325265177,0.460602911,0.179296346,0.079060853,0.292108575,68397.12919,72559.80861,31164.96362,0.15581638,0.232916103,0.16381935,0.142168471,0.086688092,0.07332544,0.301082544,0.082548806,0.52432861,0.558220196,18499,0.327044705,0.278879939,0.204389426,0.075895994,0.113789935,17983,0.583106267,0.445365067,0.1377412,0.287493744,0.010231886,0.034532614,0.033253628,0.051381861,38480,34464,0,0.504091226,10258,0.726749854,0.273250146,0.231819068,0.435367518,0.36264379,,3.359719244,4.149161636,0.288155757,0.352686862,0.249361653,0.017844708,0.016509981,0.083449396,0.255193825,0.077820334,0.182799443,0.254178273,0.332898097,0.049529944,0.102773909,0.276365478,0.134659667,0.294280188,0.180436585,0.352251625,0.201369545,0.49587817,0.206406142,0.275375999,0.013435278,0.008904411,0.155465358,0.044553521,0.104178466,0.002454219,0.001856397,0.701497703,0.309802306,11404,0.064363381,1,5059,0.493176058,0.506823942,0.100491056,0.859217581,0.105673621,394,1322,3990,"B25041_005E    3781
B25041_006E    1598
dtype: int64",319,0.034549281,0.115924237,0.349877236,0.471676605,0.027972641,901.635514,34.16784539,571588.2582,14218,0.638134759,0.361865241,0.412546425,0.213101969,0.090334058,0.332563955,44961.61228,50503.19489,19119.72493,0.203881512,0.269058296,0.26993566,0.149444336,0.101969195,0.075940729,0.133651784,0.716324912,0.64306199,0.79366558,13978,0.627700672,0.517527543,0.110173129,0.289454858,0.004220919,0.035484333,0.01874374,0.024395479,34464,43,3213,4128,0.734032155,3,79,0,1,,,179,284,222,33,12,40,21,293,35,18,0,30,0,46,114,68,0,0,0
Bernal Heights,Bernal Heights,26149,178,0.471528548,9190,0.601741023,0.398258977,0.224700762,0.302611534,0.318715996,0.150931481,2.826006529,3.562929476,0.179089067,0.034532869,0.505564266,0.016100042,0.000573636,0.272247505,0.30720104,0.072966461,0.111897204,0.221040958,0.414394432,0.058587326,0.121113618,0.100934579,0.142252828,0.194638465,0.562174127,0.27362423,0.154116792,0.599397715,0.247019512,0.107008787,0.041211171,0.005362815,0.219981436,0.102691756,0.018901359,0.003797148,0,0,0.00472534,0.000295334,0.007088009,0.000253143,0.001518859,0.003797148,0,0,0.001350097,0.003797148,0,0,0.001307907,0.001307907,0,0,0.005442579,0.004894102,0,0,0.006202008,0.004261244,0.000210953,0,0.000843811,0,0.048059073,0.033125696,0.013737057,0.00119632,0,0.87438637,0.599156711,9993,1939,0.012608826,1,5167,0.562241567,0.437758433,0.080356249,0.115815691,0.03860523,0.481942715,0.069738481,0.293897883,2002.584541,2012.199232,0.899054602,0.007486012,0.062785637,0.57180026,0.328029621,0.032722906,0.02041429,0.04132893,0.005703993,453,1714,3636,3992,198,0.045331732,0.171520064,0.363854698,0.399479636,0.01981387,1972.082811,1899.188514,21.39527027,1283412.182,12777,0.640525945,0.359474055,0.488622892,0.162459195,0.102186956,0.239870743,144454.8872,160744.382,70729.27837,0.065295926,0.104243743,0.068117519,0.096300326,0.097279652,0.06648531,0.567573449,0.031343952,0.436576473,0.594767479,15143,0.60932444,0.142772238,0.144753351,0.063065443,0.040084528,14818,0.45734917,0.3837225,0.07362667,0.248144149,0.070049939,0.040896207,0.035632339,0.147928195,26149,24999,124,0.49373975,9079,0.533979513,0.466020487,0.265117304,0.286265007,0.270183941,,2.739839189,3.678011551,0.157086283,0.050362014,0.666106644,0.018400736,0.006880275,0.112404496,0.302372095,0.067202688,0.106204248,0.269730789,0.418376735,0.046801872,0.091683667,0.130537507,0.093218064,0.194866563,0.514847232,0.295091804,0.147365895,0.571250911,0.280843947,0.109953257,0.037351516,0.000600369,0.096187658,0.07886273,0.015094987,0.00098632,0,0.804494189,0.442239739,9629,0.027417177,1,5044,0.555567794,0.444432206,0.057119119,0.899691483,0.046260601,211,1488,3997,"B25041_005E    2830
B25041_006E     946
dtype: int64",157,0.021912971,0.154533181,0.415100218,0.392148717,0.016304912,1395.027624,27.97796209,776262.6263,12345,0.665289591,0.334710409,0.493819753,0.168741051,0.055114988,0.310780669,85774.25373,91316.79389,40083.57134,0.080014497,0.118074678,0.160810662,0.157506333,0.147593347,0.119726842,0.296288137,0.812999718,0.768522822,0.858543551,14494,0.528287567,0.443562854,0.084724714,0.319856492,0.059610873,0.025734787,0.015523665,0.050986615,24999,20,500,714,0.850858362,3,62,6,0.928571429,990,2719,70,176,135,26,1,10,14,478,55,38,6,132,6,74,50,58,0,1,3
Castro-Upper Market,Castro/Upper Market,23138,72,0.369521998,11491,0.331911931,0.668088069,0.403359151,0.122617701,0.258289096,0.369957741,2.007310069,2.711588883,0.121056271,0.0287406,0.748552165,0.007649754,0.004883741,0.094476619,0.081986343,0.031463394,0.068415593,0.288011064,0.442648457,0.056962572,0.11249892,0.019563468,0.051297526,0.145443573,0.783695434,0.180655199,0.106275391,0.814948684,0.046943329,0.056046408,0.064346274,0.017715306,0.055170611,0.013531181,0.023532488,0.003006929,0,0,0.004510394,0,0.013138972,0,0.001895673,0.003006929,0.005033338,0,0.005360178,0.003006929,0,0,6.54E-05,0,0,0,0.00098052,0.00032684,0,0,0.003595241,0,0,0,0,0,0.004997769,0.000981705,0.001606426,0.002409639,0,0.978536368,0.891950689,12697,1939,0.024651492,1,4916,0.427813071,0.572186929,0.094983067,0.267827529,0.005804312,0.49668325,0.135986733,0.093698176,2006.042356,2012.733645,0.834029773,0.027988161,0.015577408,0.216350319,0.403638655,0.145546192,0.102071355,0.128140506,0.004252973,1240,4078,3937,3138,304,0.097660865,0.321178231,0.310073246,0.247144995,0.023942664,2248.323755,2181.299603,20.86973526,1374206.349,11156,0.587396916,0.412603084,0.482150575,0.299103646,0.115134255,0.436653992,171553.4979,203758.6372,106927.3922,0.067531228,0.09816378,0.062483683,0.070663998,0.079192411,0.067183013,0.622313115,0.039055137,0.347254948,0.691800189,16292,0.746133071,0.079179966,0.140130125,0.011293887,0.023262951,15877,0.251306922,0.210430182,0.04087674,0.428670404,0.049757511,0.063991938,0.044403855,0.161869371,23138,14835,0,0.343174924,8382,0.219398712,0.780601288,0.484490575,0.076234789,0.202219041,,1.769863994,2.738988581,0.108796764,0.02339063,0.816852039,0.014425345,0.001145939,0.049275362,0.070104483,0.032153691,0.031614425,0.281226828,0.516211662,0.047387934,0.09140546,0.028129713,0.039215686,0.18974359,0.723755656,0.172025615,0.11041456,0.808887032,0.053280401,0.055300181,0.078353531,0.004178855,0.020894275,0.001462599,0.002646608,0.015949297,0,0.95647026,0.80838558,9298,0.018391052,1,3087,0.368289191,0.631710809,0.09851581,0.841458446,0.015390122,613,3595,3210,"B25041_005E    1387
B25041_006E     394
dtype: int64",99,0.065928157,0.386642289,0.345235535,0.191546569,0.010647451,1600.384078,24.52162813,923813.3765,8301,0.49415733,0.50584267,0.559555106,0.255666905,0.084224166,0.355618508,101049.3827,130252.6596,68901.11898,0.066923025,0.103674541,0.137318063,0.151037938,0.101884992,0.144953472,0.361130995,0.856651623,0.784605705,0.894026765,10573,0.393265866,0.33566632,0.057599546,0.399886503,0.041993758,0.071975787,0.022793909,0.070084177,14835,13,309,506,0.643706686,3,95,16,0.863492063,1875,8127,94,336,235,40,4,9,44,504,42,72,7,320,22,102,58,92,1,0,0
Chinatown,Chinatown,14310,55,0.518099231,6751,0.522885498,0.477114502,0.420085913,0.145756184,0.587024145,0.409967443,2.111539031,2.920679887,0.841719078,0.00118798,0.109853249,0.008455625,0.002236198,0.037037037,0.035429769,0.026345213,0.074004193,0.220684836,0.302795248,0.097134871,0.279035639,0.474080821,0.207353428,0.111543557,0.207022193,0.739832285,0.409783368,0.196368334,0.024043637,0.76178856,0.016651116,0.001148353,0.021133094,0.004046763,0.006070144,0.003372302,0,0,0.003597122,0.001348921,0.001124101,0,0,0.003372302,0,0,0.002248201,0.003372302,0,0,0,0,0,0,0,0,0,0,0.011690647,0.009667266,0,0,0,0,0.551281131,0.012560109,0.534055839,0.003516831,0,0.342711548,0.159219992,7537,1939,0.004245721,1,454,0.067249296,0.932750704,0.104285525,0.39821883,0,0.077608142,0.086513995,0.437659033,2006.623377,2009.669397,0.933553186,0.005823744,0.268552807,0.017646278,0.130555924,0.108398567,0.175401353,0.564017514,0.003980364,4023,1377,1428,489,220,0.533766751,0.182698686,0.189465304,0.064879926,0.029189333,771.0207612,740.9459459,30.60446585,1175496.689,1636,0.245110024,0.754889976,0.114325646,0.747444823,0.251101322,0.78323011,27220.49689,34031.00775,30912.81621,0.258742729,0.468226929,0.207228559,0.098948304,0.05850985,0.044585987,0.12250037,0.059661381,0.518812147,0.540849234,6998,0.293512432,0.398399543,0.173335239,0.045584453,0.089168334,6578,0.146853147,0.118881119,0.027972028,0.315293402,0.00881727,0.451352995,0.015962299,0.061720888,14310,5272,0,0.492792109,2288,0.535402098,0.464597902,0.420017483,0.157342657,0.59965035,,2.304195804,3.285714286,0.92052352,0.007207891,0.066578149,0.001327769,0,0.004362671,0.009863429,0.010432473,0.08383915,0.201820941,0.342754173,0.067147193,0.29400607,0.534024017,0.105250765,0.144101719,0.144101719,0.83099393,0.541919575,0.085681426,0.006133793,0.89342534,0.01475944,0,0.572167913,0.006133793,0.566034119,0,0,0.273720529,0.172335083,2455,0.010997963,1,219,0.095716783,0.904283217,0.06802444,0.907056146,0.216783217,785,950,421,"B25041_005E    184
B25041_006E     61
dtype: int64",54,0.319755601,0.386965377,0.171486762,0.099796334,0.021995927,557.2222222,31.80277778,658464.5669,210,0.319047619,0.680952381,0.03983308,0.835227273,0.652968037,0.854519091,19206.58683,22887.09677,17619.11988,0.315250379,0.61756993,0.199737762,0.055506993,0.04763986,0.023601399,0.055944056,0.611362701,0.568236233,0.657312925,2070,0.080676329,0.069565217,0.011111111,0.448309179,0,0.399516908,0.032850242,0.038647343,5272,14,1178,1184,0.994175884,55,1519,69,0.973974449,244,3124,45,92,123,15,0,3,27,39,15,53,0,59,0,11,14,22,0,0,0
Excelsior,Excelsior,40980,547,0.503465105,11306,0.740049531,0.259950469,0.167698567,0.311339112,0.540332567,0.100833768,3.576242703,4.225170312,0.511517814,0.019521718,0.219765739,0.011517814,0.00158614,0.243045388,0.31420205,0.037359688,0.127232796,0.230307467,0.345461201,0.072327965,0.187310883,0.233520292,0.196968742,0.278453491,0.291057474,0.490751586,0.357467057,0.329894294,0.240842607,0.403254835,0.023524044,0.00248422,0.25957672,0.127566138,0.002857143,0.000846561,0,0,0.003650794,0.001296296,0.000978836,0,0,0.000846561,0.00031746,0.00031746,0.001481481,0.000846561,0.000899471,0,0.002301587,0.001349206,0.001005291,0,0.001058201,0.00047619,0.006137566,0.002910053,0.011005291,0.006031746,0.000449735,0,0,0,0.117848361,0.039544729,0.077010824,0.000405587,0,0.667241248,0.405486135,11791,1942.425044,0.006021542,1,7886,0.697505749,0.302494251,0.041133068,0.129896907,0,0.115463918,0.045360825,0.709278351,1997.338129,2009.454383,0.928226971,0.003916673,0.131523085,0.827665168,0.082774998,0.0340938,0.041133068,0.010940548,0.003392418,306,996,4132,5818,539,0.025951997,0.084471207,0.350436774,0.49342719,0.045712832,1807.805596,1543.010753,29.89409836,925128.7712,20462,0.728570032,0.271429968,0.49931674,0.114275606,0.085341111,0.180994152,94207.31707,98369.08932,32690.73206,0.096654829,0.11401026,0.139129666,0.157703874,0.116044578,0.106934371,0.366177251,0.052936059,0.493518921,0.559417138,21773,0.354062371,0.274330593,0.20773435,0.064575392,0.099297295,21121,0.550873538,0.428767577,0.122105961,0.345911652,0.006012973,0.015860991,0.017044648,0.064296198,40980,39090,1222,0.506753645,10159,0.756668963,0.243331037,0.173343833,0.375430653,0.421695049,,3.727532237,4.354884871,0.466641085,0.019442313,0.3568176,0.010463034,0.00990023,0.138910207,0.319314403,0.050294193,0.136531082,0.229623945,0.386927603,0.049066257,0.14755692,0.258480034,0.147416631,0.232896808,0.237870331,0.536096188,0.335661294,0.275832346,0.284775347,0.402542829,0.033805624,0.003043853,0.199278095,0.078412887,0.11520849,0.004013576,0.000538735,0.579247926,0.326237742,10705,0.012984587,1,7033,0.692292548,0.307707452,0.051004204,0.917903908,0.105030023,162,941,4433,"B25041_005E    3164
B25041_006E    1387
dtype: int64",618,0.015133115,0.087902849,0.414105558,0.425128445,0.057730033,1394.016698,33.48068783,622754.3016,17296,0.756128585,0.243871415,0.442466104,0.102667585,0.069955922,0.176263596,70455.53618,71928.91859,21535.15733,0.081348384,0.151983463,0.185549759,0.196672901,0.148931981,0.125307609,0.191554287,0.720409098,0.662609109,0.781575971,19145,0.603865239,0.486027683,0.117837555,0.322695221,0.010289893,0.009297467,0.018803865,0.035048315,39090,5,152,271,0.463717216,1,142,0,1,337,1198,105,222,138,32,4,18,10,444,82,13,0,63,0,77,91,68,0,0,0
Financial District,Financial District,22963,581,0.451073466,11967,0.394167293,0.605832707,0.415810145,0.087323473,0.171722236,0.272570194,1.870310019,2.443502226,0.433523494,0.022906415,0.468928276,0.002308061,0.004833863,0.069807952,0.056482167,0.048512825,0.023254801,0.4502025,0.350084919,0.027130601,0.100814354,0.03087603,0.052116251,0.100709734,0.816297985,0.396202587,0.136393328,0.561947915,0.044029475,0.259050757,0.128060781,0.006911071,0.050109462,0.001459499,0.021892484,0.005108246,0,0,0.00024325,0,0.000972999,0.000972999,0,0.005108246,0.004864996,0,0.029919728,0.005108246,0,0,0,0,0,0,0,0,0,0,0.02651423,0.015567988,0,0,0,0,0.051306696,0.006316079,0.033182297,0.011167559,0.000640762,0.901688864,0.793382924,15240,2003.073585,0.269619423,1,4499,0.375950531,0.624049469,0.21476378,0.202566453,0.076688054,0.12832264,0.477849068,0.114573786,2012.878615,2015.703714,0.722892627,0.032810711,0.069440963,0.05144357,0.000918635,0.006692913,0.012992126,0.927952756,0,3400,4888,5428,1468,56,0.223097113,0.320734908,0.356167979,0.096325459,0.003674541,2852.377301,2820.278184,20.08271028,1414062.5,8079,0.53434831,0.46565169,0.351826852,0.384724659,0.125583463,0.540840921,201353.7127,213882.638,141841.2533,0.098870181,0.065597059,0.068605331,0.049135122,0.060165455,0.058076377,0.698420657,0.040399858,0.468945936,0.571453922,16223,0.805029896,0.061394317,0.106083955,0.007890033,0.0196018,15553,0.15302514,0.143252106,0.009773034,0.221822156,0.019546068,0.397608178,0.022696586,0.185301871,22963,3873,0,0.485153628,2443,0.32009824,0.67990176,0.590667212,0.05280393,0.342611543,,1.585345886,2.384910486,0.241156726,0.056287116,0.633875549,0.027627162,0,0.068680609,0.057578105,0.01626646,0.025303382,0.265943713,0.389878647,0.105344694,0.197263104,0.085301063,0.087367178,0.152007084,0.644923259,0.312161115,0.145107152,0.645931759,0.04671916,0.215485564,0.082414698,0.009448819,0.111811024,0.011023622,0.097637795,0.003149606,0,0.857480315,0.612903226,3219,0.007145076,1,467,0.191158412,0.808841588,0.241068655,0.826109525,0.073679902,1150,972,818,"B25041_005E    221
B25041_006E      7
dtype: int64",51,0.357253806,0.30195713,0.254116185,0.07082945,0.01584343,1622.895623,29.80564516,1031124.498,1388,0.316282421,0.683717579,0.358378518,0.469095375,0.169164882,0.539979757,88125,129651.1628,75548.38626,0.148205525,0.250920999,0.097011871,0.121981171,0.05730659,0.140810479,0.331968891,0.688339602,0.715168539,0.663748713,2268,0.182098765,0.171516755,0.010582011,0.152998236,0.010582011,0.57010582,0.001763668,0.082451499,3873,,,,,24,1283,201,0.89428697,42,1501,,,,,,,,,,,,,,,,,,,
Glen Park,Glen Park,8654,38,0.512364225,3595,0.555771905,0.444228095,0.302364395,0.242837274,0.386091794,0.369063772,2.396662031,3.12962963,0.146984054,0.065287728,0.625259995,0.011439797,0,0.160272706,0.126299977,0.065634389,0.130459903,0.19932979,0.377166628,0.05708343,0.170325861,0.030757098,0.056940063,0.139747634,0.772555205,0.194476543,0.107118096,0.749814494,0.089537472,0.068884492,0.074944348,0.016819194,0.098007968,0.018857902,0.045683931,0,0,0,0,0,0.00810093,0,0.004249668,0,0,0,0.004913679,0,0,0,0,0,0,0,0,0,0,0,0.001593625,0,0,0,0,0,0.025476132,0.005070492,0.007296562,0.011006678,0.002102399,0.950779124,0.806298277,3710,1952.888889,0.002695418,1,2225,0.61891516,0.38108484,0.030997305,0.069565217,0,0,0.069565217,0.860869565,2002.05,2011.372549,0.912365087,0.006217738,0.023087622,0.639892183,0.234770889,0.02425876,0.015902965,0.085175202,0,93,524,1405,1636,52,0.025067385,0.141239892,0.378706199,0.44097035,0.014016173,1991.324921,1839.608434,18.18187773,1497018.739,5060,0.649407115,0.350592885,0.584700716,0.102086231,0.057977528,0.173722628,172216.1572,201220.752,85575.02889,0.058354518,0.079276773,0.117385257,0.05674548,0.069541029,0.058692629,0.618358832,0.036408692,0.494090736,0.542317957,5036,0.765488483,0.083598094,0.087370929,0.021445592,0.042096902,4949,0.445140432,0.390381895,0.054758537,0.273792685,0.02768236,0.016973126,0.027278238,0.209133158,8654,8238,0,0.499514445,3814,0.467750393,0.532249607,0.371788149,0.225747247,0.377294179,,2.159937074,2.899103139,0.137897548,0.025491624,0.738771546,0.014688031,0,0.088492353,0.13219228,0.068099053,0.068341831,0.193250789,0.443068706,0.092619568,0.134620053,0.048854041,0.072074789,0.162696019,0.669481303,0.183539694,0.094076232,0.794320698,0.079979159,0.072684642,0.046893318,0.006122183,0.044157874,0.018106031,0.020190178,0.005861665,0,0.945030611,0.718854097,4016,0.031623506,1,2513,0.658888306,0.341111694,0.050298805,0.872243998,0.002359727,130,933,1196,"B25041_005E    1142
B25041_006E     475
dtype: int64",140,0.032370518,0.232320717,0.297808765,0.402639442,0.034860558,1524.760383,24.307,930777.6163,5244,0.734553776,0.265446224,0.636562272,0.134504457,0.086350975,0.227517294,91265.82278,133298.7552,59220.25977,0.088856519,0.129785003,0.136601993,0.16622968,0.10356581,0.090980598,0.372836917,0.770471464,0.708031233,0.831515812,4648,0.568201377,0.496342513,0.071858864,0.312822719,0.009466437,0.020438898,0.009251291,0.079819277,8238,3,269,348,0.631111111,,,,,,,20,41,27,5,0,1,5,137,9,6,2,24,4,12,11,8,0,0,0
Golden Gate Park,Golden Gate Park,32,0,0.25,25,0.12,0.88,0.72,0,0,0,1.28,1.666666667,0.15625,0,0.6875,0,0,0.15625,0.15625,0,0,0.25,0.75,0,0,0,0,0,1,0.3125,0.15625,0.6875,0.15625,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,1991.071429,0,1,0,0,1,0,0,0,0,0,0,0,2008.928571,0.71875,0,0,0.12,0.56,0,0.16,0.16,0,0,11,14,0,0,0,0.44,0.56,0,0,844.6428571,844.6428571,15.26785714,0,43,-15503875.95,1,1.34375,0,0,0,97321.42857,175000,91684.375,0,0,0,0,0.56,0,0.44,0.0625,0.25,0.8125,30,0.4,0.133333333,0,0.466666667,0,30,0.7,0.7,0,0.133333333,0,0.166666667,0,0,32,30,0,0.4,21,0.428571429,0.571428571,0.571428571,0,0,,1.428571429,2,0.3,0,0,0,0,0.7,0,0,0,0.3,0.7,0,0,0,0,0,1,0.7,0.7,0.3,0,0.4,0,0.3,0,0,0,0,0,1,1,21,0,1,0,0,1,0,0.4,0,0,21,0,"B25041_005E    0
B25041_006E    0
dtype: int64",0,0,1,0,0,0,843.75,9.9,0,0,0,0,0,0,0,0,128125,55000,0,0,0,0,0.428571429,0,0,0.571428571,0.7,1,0.5,21,0.428571429,0.428571429,0,0.571428571,0,0,0,0,30,,,,,,,,,1,31,16,30,31,2,0,1,1,38,0,1,0,12,1,8,9,5,0,0,0
